,Unnamed: 0,GENuS_name,FAO_name,Protein,Carbohydrates,Vitamin C,Vitamin A,Folate,Calcium,Iron,Zinc,Potassium,Dietary Fiber,Copper,Sodium,Phosphorus,Thiamin,Riboflavin,Niacin,B6,Magnesium,servingSize
78,78,Anise; badian; fennel; coriander,"Anise, badian, fennel, coriander",0.021373559126258393,0.011921825741590042,0.008988417589849227,0.0018085639641662434,0.001248901656893166,0.036447383696737126,0.08419027752592886,0.02194331385376724,0.018015297542026548,0.040045219276142685,0.042981715753571424,0.00298560798102645,0.03804034547212865,0.019425620546250744,0.01729566165896891,0.013135830528712155,0.013412715452939475,0.03744202867274497,42.19047619047619
79,79,Chick peas,Chick peas,0.06516744547155262,0.025839128958019087,0.0038055892368507233,0.0006305442301356809,0.028040451828749185,0.018125746233957712,0.05666113393195746,0.022415926236517374,0.01111823473714282,0.013104714287558434,0.03048956241018148,0.0011222261532299722,0.058792819570286134,0.05168825271523566,0.024652544671884304,0.01843147831333419,0.006759065399426335,0.009078439859727392,116.171875
80,80,Cow peas; dry,"Cow peas, dry",0.03044527615861654,0.015283236071294365,0.0006120008613366963,0.00017752220341931335,0.03477188973726167,0.005757827995740689,0.02794078974091098,0.021446507687766177,0.009455158180234811,0.018612236544892972,0.03348720305973472,0.001017187847567948,0.03353325025547111,0.03261529899905903,0.009751966166814624,0.011438938603279257,0.008699903679615244,0.02086845015042617,42.0
81,81,Strawberries,Strawberries,0.0035138638390657963,0.0031856121039543607,0.08574974279653581,0.0007349234003628014,0.0010164951666707797,0.003026162771838076,0.00940458259491456,0.0005003136748905503,0.0019610276203857894,0.0036538187536061793,0.0009039389011243594,0.00012692633356299236,0.0051923811403077735,0.003127285431731344,0.005032714222719708,0.004738884166323936,0.0006134446697967899,0.0006213307531504951,108.2049723756906
84,84,Walnuts; with shell,"Walnuts, with shell",0.019558577427551904,0.0021751762465899035,0.0014747955189609995,0.00030248289480803314,0.0019583207526847266,0.0036912241513360317,0.007265252122696275,0.008616306052157076,0.002706697658157391,0.0035565085004954557,0.02988628166966132,6.279441926079033e-05,0.02441368627850206,0.013999974784223218,0.010243319496282027,0.0061331417221006015,0.00516755336687682,0.01092194409880133,35.679548387096766
85,85,Persimmons,Persimmons,3.0841939798565634e-05,0.00013562551652850633,0.0005856758838346122,8.157871894646646e-05,4.903812687006263e-06,3.375716048724575e-05,7.285727653133552e-05,4.903812687006263e-06,2.9941707616536808e-05,6.215980463134797e-05,3.078201723508483e-05,6.211597218237117e-07,5.0080340178489546e-05,3.62412533325789e-05,1.6345331179053874e-05,9.80744251148922e-06,1.8859817193212845e-05,6.216069573407802e-06,1.3
86,86,Artichokes,Artichokes,0.006683648236608266,0.0021925646548439587,0.010111392276825717,0.002546220222765776,0.002208492951381738,0.00813654931984661,0.00937945306090694,0.0014127984792811957,0.002831940317119307,0.0034175205427953857,0.003320235089398115,0.0036561711799371613,0.015542947470599857,0.008725182376630242,0.004570296059110684,0.003529552336007571,0.0011638408030799226,0.0021957913799949603,69.46
87,87,Rye,Rye,0.013823777128768073,0.007144125185932214,0.0,1.10280826224061e-05,0.0008355083546057061,0.0013974101526193462,0.009147433861775108,0.002438330514105259,0.0013316726244808107,0.005522362873661801,0.003549329910116064,1.7644488289861164e-05,0.026726733888860404,0.01879825424907339,0.008545100991805542,0.006857962599080895,0.0019803161064728117,0.0027057667442110444,42.1
88,88,Pepper,Pepper (piper spp.),0.015630509183105427,0.014521645889606555,0.004452114628652699,0.0008485029896400204,0.0009541815719430508,0.021619741857287014,0.04274553672170133,0.005703421516593565,0.005503509645951057,0.029368845741456744,0.04004208537505706,0.0004148796380277659,0.0162460928127504,0.003317478794282977,0.006278812381550957,0.004643769005226683,0.005042047747410953,0.01542309784878395,45.13227979274612
89,89,Almonds; with shell,"Almonds, with shell",0.023197386987074936,0.002915917692262824,0.004634526639023183,0.0,0.0008207044393424426,0.00943301207348924,0.007568983658152565,0.010937082463554869,0.0037083644417212278,0.0038196619757859163,0.015881699816494798,9.626262406286277e-05,0.02353620212756715,0.009384801791231877,0.029774532769684777,0.0075696114954033195,0.0007863721272209056,0.012897622862342145,35.71284991568297
90,90,Maize; green,"Maize, green",0.006983972909278057,0.00420868936090308,0.00796202632634189,0.0010015573670914,0.001218280300807838,0.0007706598080945514,0.006148094286795261,0.0027441721447024727,0.003100464782647613,0.001983230679256195,0.0006975430107716455,0.0013621791560015106,0.01734318517397109,0.010278916192211341,0.005562897660253081,0.007541923210735249,0.0008312623918426227,0.0025043061471879662,55.62197626654496
91,91,Okra,Okra,0.004751887098372844,0.0030573859378327916,0.025031284828817554,0.004659369826036927,0.009976857973546544,0.006225259576177569,0.0038008488284324376,0.002816414278044347,0.0023160311736388738,0.00767347740272094,0.0035750703487989663,0.0005843999054131026,0.006047068128629664,0.006533275208933731,0.006397618785990614,0.004827329879676675,0.0053125137591484425,0.003192859990411525,78.2125
92,92,Taro (cocoyam),Taro (cocoyam),0.0044166125048674,0.00633170061567643,0.00575144730869859,0.0006200534891369049,0.0030199838674554707,0.003018308812456736,0.00585928447008037,0.001484748995164671,0.0040229854655990435,0.004465526240520899,0.0050552907210478885,0.0005407417329693546,0.009464406278247166,0.005572403552621606,0.0026233532042078673,0.0029752958930033126,0.0049229468978633645,0.0028841134634413454,59.5
93,93,Cashew nuts; with shell,"Cashew nuts, with shell",0.021369341924865937,0.004849281980082013,0.0008315574634720921,0.0003331485204654842,0.0012406273839523465,0.0015145893889152555,0.015566877503343946,0.014449142641881272,0.0019296583576436175,0.0032940318755947523,0.041891447203805166,0.0012918638888057244,0.025615597664022098,0.021003858877763237,0.006105623267901004,0.0036164205151851354,0.00462008029535466,0.016827073676009906,33.50954308093995
94,94,Sesameseed,Sesame seed,0.012511393937035728,0.0017569599471575431,0.0,4.18034365059488e-05,0.003176000470733424,0.01935807675285108,0.020397336963495966,0.0188235338834524,0.001900553374898333,0.00918660920515676,0.041855411287067094,0.0006808221987162901,0.020610036796947374,0.019664998305150817,0.008744623254528723,0.007837774250553367,0.0033586453151274423,0.007090916515932325,17.733823529411765
95,95,Cashewapple,Cashewapple,0.0005383257606727179,0.001289245878710527,0.07020319331939523,0.0016897360410596445,0.0,0.00024351870014459204,0.0014277596197862065,0.0,0.0003574745081693192,0.00043040715208296135,0.0,7.542304422846021e-05,0.0013688131234713718,0.0007196711128548869,0.002675981654515059,0.0012464516668850348,0.0,0.00021234865965241283,32.0
96,96,Nutmeg; mace; and cardamoms,"Nutmeg, mace and cardamoms",0.015246151510100121,0.01585494612359592,0.006110924888162361,0.0006459583474680769,0.004287264741819483,0.011793420484122092,0.06271564712713903,0.01580648792788844,0.004631603706054151,0.037048659422325,0.05888708262287983,0.0008687393125762264,0.01782587079233651,0.01686997926352082,0.011755137505055671,0.0050626632396713975,0.0047645242872145785,0.02927833797891128,48.644444444444446
97,97,Dates,Dates,0.0027734528303608916,0.008924315785048325,0.005593833052933202,0.0003867219843736203,0.001462088611189829,0.0025212691902005823,0.007123562966702433,0.0012738833970167153,0.005022239313767689,0.008510301011752399,0.007406433245332495,5.315095808893455e-05,0.00885006239774251,0.0035233627575466933,0.005895926665692445,0.007436151252649183,0.004031890209108927,0.003354258275871522,42.278688524590166
98,98,Pigeon peas,Pigeon peas,0.0632456335425977,0.018569448830553434,0.0026147626065888053,0.0011534658532365409,0.04767523916682892,0.014727218141869638,0.04483279977900107,0.018549345289171303,0.020751762482850697,0.033658645791812436,0.04824061623525316,0.0008585754569481208,0.050442929502582425,0.06900120287555556,0.02007601889796397,0.02494523305045997,0.010355959613611436,0.02379851481582769,107.45833333333333
100,100,Apricots,Apricots,0.0014777054022490391,0.002178859609409617,0.005060443857540673,0.008228692012339998,0.0002386121536753963,0.0009680714228319912,0.0032384596961458007,0.0007353754658495838,0.0019614085533349417,0.0015451614571644996,0.0009167287529299606,3.749961905352111e-05,0.002150709572748629,0.0012859016991958352,0.005796433311837366,0.00273119727908093,0.0004401769970528345,0.00029866371609244886,39.394318181818186
101,101,Quinces,Quinces,0.004085197769657711,0.014124719437897877,0.06057907075271632,0.002568134778663124,0.0007053978165138764,0.005470098600724842,0.019069754795547064,0.00039647883346164103,0.011461259366177088,0.021665736819239022,0.012957294284570401,0.0006897633788133242,0.018668625140853434,0.011755729129047423,0.017614522824428838,0.012634387477709435,0.0028701190328987033,0.0021081932491667774,350.0
103,103,Rape and Mustard Oil,Rapeseed,0.0,0.0,0.0,0.0,0.0,6.152305853084537e-05,0.0018145413638195839,0.0005042864504546059,0.0,0.0,0.0,4.147426057184863e-05,0.0,0.0,0.0,0.0,0.0,0.0,32.98904761904762
104,104,Rape and Mustard Oil,Oilseeds nes,0.0,0.0,0.0,0.0,0.0,6.152305853084537e-05,0.0018145413638195839,0.0005042864504546059,0.0,0.0,0.0,4.147426057184863e-05,0.0,0.0,0.0,0.0,0.0,0.0,32.98904761904762
105,105,Rape and Mustard Oil,Castor oil seed,0.0,0.0,0.0,0.0,0.0,6.152305853084537e-05,0.0018145413638195839,0.0005042864504546059,0.0,0.0,0.0,4.147426057184863e-05,0.0,0.0,0.0,0.0,0.0,0.0,32.98904761904762
106,106,Rape and Mustard Oil,Mustard seed,0.0,0.0,0.0,0.0,0.0,1.896343509085982e-05,0.0005618882295537108,0.00015561888621654904,0.0,0.0,0.0,1.2783060350490846e-05,0.0,0.0,0.0,0.0,0.0,0.0,10.166666666666666
108,108,Asparagus,Asparagus,0.007445818612988946,0.0011188536131995807,0.034845920090360125,0.004856001538909794,0.003257262456355095,0.002837794924656734,0.010347459071022719,0.005619310640328678,0.0045982835938363975,0.006452638417894665,0.008168070563219278,0.0003901080323728095,0.017062051022718083,0.015439600413581838,0.015170805968225964,0.0073946840491299235,0.001763956464850381,0.0009966911054880353,94.15384615384616
109,109,Hazelnuts; with shell,"Hazelnuts, with shell",0.021538916058551284,0.0028211857330742267,0.001102091201536969,0.00043703563280467715,0.003486649274831902,0.007106186812396358,0.012450678071920558,0.010470642757595901,0.005222285242186582,0.006662185346420786,0.022000389676420908,0.00021412089273289628,0.01605160000296455,0.02235610742443581,0.012257930678168593,0.009486816335694691,0.005307822792800694,0.005620660792729316,39.788125
110,110,Cherries,Cherries,0.003742791865080262,0.0032616093878939053,0.020375766000987647,0.003194953489975884,0.00029038917085401036,0.0030502883244124114,0.004039423618718912,0.0002140331345964293,0.003038666357865885,0.0021624272866078275,0.0019239099471865314,5.812916678076877e-05,0.0047711727494740485,0.002677386127505699,0.003419368108520242,0.00652871149787262,0.0010912106991516366,0.0008977191201578312,92.47891478029294
111,111,Bambara beans,Bambara beans,0.020149589987617813,0.011565711003934755,0.0004954857896303736,3.199197255105251e-05,0.0,0.002309769618261711,0.01429575301897549,0.01147781361597415,0.010502473106406411,0.0017435804559705016,0.032402244644107916,0.0007688133524431459,0.020878881722942146,0.016760243067203497,0.008219101917619374,0.00813409249846119,0.0,0.020256009871735283,32.57065217391305
113,113,Pistachios,Pistachios,0.023612526262332366,0.0032609221622024896,0.0007221683183445109,0.0021034060124835094,0.0013532247957642111,0.003912989716461076,0.013298393528257435,0.0058314070734855625,0.004456365379377683,0.007586714851023618,0.014565661311417217,0.005279106833808202,0.02005804130069778,0.025136689227565852,0.0022913745449167165,0.0033009018211342697,0.013254755131481544,0.0035867995110743806,33.937551020408165
114,114,Sunflowerseed,Sunflower seed,0.02129400046585262,0.00534590881955687,0.0002917150148724899,0.00010035005954120236,0.005576734889494211,0.004389172713064763,0.011344492895467883,0.0056868140596874365,0.0033008671020484234,0.012145335338256893,0.018672087020216506,0.0002941432557029771,0.026321307976921723,0.045334912810229416,0.007360229645899349,0.013006425270793976,0.009994552629821652,0.008882138575182339,31.934931506849313
115,115,Kiwi fruit,Kiwi fruit,0.006961860243791275,0.010830307545716214,0.15315372260294227,0.003345698404534085,0.003483265425392062,0.006777187151121283,0.008796913169112268,0.005700437745277082,0.015091255495344675,0.009715530803464016,0.016317396376658223,0.0008294914331429211,0.013603338515184858,0.005811750465593793,0.006473638805778664,0.004154347253296389,0.005112425542425662,0.004841446740384576,179.6654545454545
116,116,Ginger,Ginger,0.016777100236822322,0.02466033962534102,0.006049058972487164,0.00045767826468662244,0.004545900108333809,0.009666796151435154,0.039905839797127224,0.016388197833176115,0.02159223724981345,0.028771673550127302,0.046914721352149434,0.0019890154265855145,0.01787408786299736,0.010980860007133816,0.018578115900717593,0.04076313412395176,0.029311214684455897,0.033225191749455305,97.23168724279837
117,117,Cinnamon (canella),Cinnamon (canella),0.0054010958294414355,0.017373989116927006,0.0017537801583340758,0.0007107874483979012,0.0005737077553013984,0.035230617706448815,0.027642390173428864,0.007183119729385329,0.00399193298184996,0.05750490150089788,0.013693817138969423,0.0003190356336562153,0.004600215441794262,0.0018862654668085946,0.016086402911983717,0.004228016836105865,0.004577845901210087,0.006323402614138089,50.806449086161884
118,118,Brazil nuts; with shell,"Brazil nuts, with shell",0.01647253193553613,0.0008853987317399373,0.0004799438984296266,0.0,0.0006401228746073836,0.005740331695632232,0.006474600308146588,0.004893657472585328,0.0016257595736068986,0.003088469165609226,0.020833102035729113,2.333189137143821e-05,0.0427663876752384,0.021863734096442808,0.0029323663411307153,0.005852548525370163,0.0009033234252385563,0.011807231035049232,30.928571428571427
120,120,Citrus; Other,"Citrus Fruit,Total",0.005182088432113685,0.006339037031662614,0.08865134384052648,0.0056828212702994966,0.0025397592643036267,0.008273497416594779,0.007365096183414438,0.002391715363483705,0.002366499729378139,0.013305963916679011,0.006219363149126,0.000521914938159756,0.003067125268308003,0.01611878516459238,0.01517300359346539,0.0025062173095439524,0.0016604352595969267,0.003356199330601285,159.95999287749288
121,121,Cocoa Beans,"Cocoa, beans",0.01795969778155133,0.0024889671426339193,0.0,0.0002488918457324442,0.0009512894456078976,0.004833184847029358,0.015820736852791777,0.00828706287498997,0.009814761536192944,0.014887451281121709,0.042394920720356805,0.00026229180666856566,0.018602995852102375,0.006853595839174116,0.0076394474377765075,0.005747766436969486,0.0010788231329435074,0.015780470654258437,31.637100840336135
122,122,Gooseberries,Gooseberries,0.0036658593236876115,0.007872603146135778,0.09995314942996857,0.0007933068700315517,0.0006350281881902697,0.002649916923319707,0.005109552435464887,0.001067759369148925,0.0017757429681703881,0.010481025982255714,0.0032598907908617694,5.65713386139317e-05,0.004176577659010162,0.0036393018601191163,0.0021049254796854312,0.0030757797360596935,0.0025859178509640346,0.0011900219615918642,90.0
123,123,Coffee,"Coffee, green",0.02093475166808336,0.006451138865686931,0.0009101791550556232,0.00037621308745201245,0.0021566831122594478,0.005840516760285432,0.01371728142176788,0.0027763816637493715,0.021846010944971704,0.0,0.011049040534139113,0.0011856734373040523,0.027466424801485683,0.009108704848385754,0.02809336019808307,0.046250672980686525,0.0008965991151459355,0.024063985145910138,53.266666666666666
124,124,Yautia (cocoyam),Yautia (cocoyam),0.012017030768132552,0.01780577885181674,0.01866198000601006,7.895743814904533e-05,0.006020140155838813,0.0029149371828175673,0.01794157427212482,0.005726027822189053,0.013458162221308353,0.014103293691774108,0.02655419828830121,0.0011941456326085079,0.01785362489877012,0.01874700361987158,0.006672232167720724,0.008823858138951006,0.021333427619988077,0.006450937598148113,134.0
125,125,Olives,Olives,0.0006361024509886159,0.0003606994034661607,0.00024320855134265533,0.0012906855537403487,0.0,0.0019424002821012342,0.004891276219366073,0.0003870018126555018,3.0263862671065623e-05,0.001692542846467339,0.004361739559522879,0.007954109447308403,0.0007866273075476071,0.0004793771508706304,0.0015941622407376261,0.00047833797140854454,0.00013510644829652587,0.00018844024742751864,17.746578690127077
126,126,Currants,Currants,0.005231211465016855,0.015195380174797513,0.11151634166168341,0.0006469936848139714,0.0007391618523003686,0.0075605689845858115,0.022688230383317073,0.002970138122341005,0.004625179788677981,0.0068339733700857825,0.007715938950101332,0.00012348266309869242,0.010817364391935891,0.004436065573747206,0.004552845320976677,0.0009846278773744175,0.003821102363441273,0.0038070613980217063,78.6
131,131,Sugar Cane,Sugar cane,0.0006697485828026903,0.03785494698223112,0.0020191223324265537,0.0,0.0,0.0009007914989291396,0.005538984927195129,0.0002353883467105191,0.00036854656686822714,0.006053052914873941,0.000991006512303053,0.00014912821156284098,0.000558360587746846,0.0009695421976252679,0.0013453308246062431,0.00037250382342012255,0.0,0.000314861020031757,89.0
132,132,Chestnuts,Chestnut,0.016191602359888868,0.028615144792033746,0.03192745939390061,0.0022359544991425494,0.014523614405786844,0.004769356486457016,0.014733512149977934,0.00534909847201368,0.01480488849973164,0.04189367125372052,0.035385613728534104,0.002084371353592187,0.01893044637946963,0.027897362851075597,0.026275639623654333,0.007841229450098712,0.0259688103089685,0.011253256987838816,89.67213114754098
133,133,Sour cherries,"Cherries, sour",0.003782339844447183,0.006873865904037682,0.01338482748975147,0.007004440784815269,0.001157725912230424,0.0018210301232080555,0.0038827254019128863,0.0020043011169418408,0.002122873586368777,0.004891251372572737,0.006552063118331633,0.000425684893613118,0.002712765017567749,0.0025038912620684857,0.002875384885554544,0.0015413773269980888,0.001953289360048271,0.0014658164906403571,92.47891478029294
134,134,Raspberries,Raspberries,0.004882649837518835,0.009375063211483937,0.060209865037933304,0.00028234849096089637,0.005805231567576447,0.005534561107485097,0.017544210249413533,0.004905579163076308,0.0035830217858195783,0.02721455090328308,0.010843663386804642,7.535223833622229e-05,0.020710114854345946,0.0031089340778015376,0.003532296677887596,0.01152158601853641,0.004698186815974918,0.006825656151293858,119.8873137254902
135,135,Tea,Tea,0.022002907572423347,0.0010820689108502575,0.06633319681053833,0.0,0.011891913687921783,0.03574295857474832,0.10497514533250035,0.002080263400312157,0.007615032424050635,0.0,0.010623084687871723,0.0019770297914216413,0.03861719082295337,0.014457443655606493,0.04800119706354623,0.01973604315225024,0.0,0.008157339764975607,169.4890443318556
139,139,Cranberries,Cranberries,0.0011236505768320657,0.006266112944886048,0.021451577999756423,0.000541416213578254,0.00036119182785151907,0.0008873082108566307,0.001994166657152073,0.001514140809885155,0.0025907445311513263,0.02182768532975283,0.009455693065803504,0.0001927591290680124,0.0026597097832442725,0.0015010493477736974,0.0023893881956212437,0.0009705551454551137,0.006194727383966261,0.0024227326332629047,76.7054054054054
140,140,Blueberries,Blueberries,0.0030589619001661927,0.010578652467835455,0.022517129383787644,0.0007818451533023532,0.0030998142057136534,0.0009616121122856704,0.0032132259530407324,0.0034754867949200728,0.0033819550118917513,0.016793785439294277,0.012614561466850714,0.00013933503694047757,0.0035367187581332987,0.006560966499728286,0.006956689948469729,0.005701495078115343,0.008108203259788083,0.0034875629728489343,110.86975655430713
142,142,Vanilla,Vanilla,0.00020028136444268422,0.007466382457070845,0.0,0.0,0.0,0.0014057699999963037,0.0011088312474038426,0.0019199136958333322,0.005156877452649085,0.0,0.012722000135112602,0.0009983683899952322,0.001423928113704052,0.0015880265832737485,0.012595708984140972,0.0046490991271565685,0.0032987680438949576,0.005527841178380995,88.55670995670997
144,144,Chicory roots,Chicory roots,0.0001055801523567329,0.00023996930837522036,0.00022842171202187527,0.0,0.00021672474285170485,0.00011891666724364307,0.00016754804900916812,0.00013097024790054252,0.00023254909152689985,0.0002019288275654302,0.0003223401142853158,0.00012568104899355514,0.0003283129885090508,0.00013114271819553736,9.427204737030971e-05,0.00010055444798785451,0.0006974605653146126,0.00023356467374194563,2.0
